"Row ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"7411","7/23/2011","7/24/2011","First Class","AG-10270","Alejandro Grove","Consumer","United States","New York City","New York","10011","East","Technology","Accessories","99.98","2","0","7.9984"
"7412","5/31/2014","6/4/2014","Standard Class","MG-17890","Michael Granlund","Home Office","United States","Tigard","Oregon","97224","West","Technology","Phones","156.792","1","0.2","17.6391"
"7413","5/31/2014","6/4/2014","Standard Class","MG-17890","Michael Granlund","Home Office","United States","Tigard","Oregon","97224","West","Technology","Accessories","35.36","2","0.2","-3.094"
"7414","5/31/2014","6/4/2014","Standard Class","MG-17890","Michael Granlund","Home Office","United States","Tigard","Oregon","97224","West","Furniture","Furnishings","13.592","1","0.2","-0.3398"
"7415","3/14/2013","3/16/2013","Second Class","SC-20770","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania","19134","East","Furniture","Chairs","386.68","2","0.3","-5.524"
"7416","3/14/2013","3/16/2013","Second Class","SC-20770","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania","19134","East","Technology","Accessories","379.96","5","0.2","47.495"
"7417","3/14/2013","3/16/2013","Second Class","SC-20770","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania","19134","East","Technology","Phones","539.91","3","0.4","-116.9805"
"7418","3/14/2013","3/16/2013","Second Class","SC-20770","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania","19134","East","Office Supplies","Paper","41.24","5","0.2","13.9185"
"7419","3/14/2013","3/16/2013","Second Class","SC-20770","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania","19134","East","Office Supplies","Binders","51.897","1","0.7","-41.5176"
"7420","3/14/2013","3/16/2013","Second Class","SC-20770","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania","19134","East","Office Supplies","Storage","552.56","5","0.2","-138.14"
"7421","3/14/2013","3/16/2013","Second Class","SC-20770","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania","19134","East","Office Supplies","Binders","23.16","5","0.7","-15.44"
"7422","3/14/2013","3/16/2013","Second Class","SC-20770","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania","19134","East","Office Supplies","Storage","126.08","2","0.2","-28.368"
"7423","3/14/2013","3/16/2013","Second Class","SC-20770","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania","19134","East","Technology","Machines","449.1","3","0.7","-643.71"
"7424","4/11/2014","4/15/2014","Standard Class","BS-11755","Bruce Stewart","Consumer","United States","Philadelphia","Pennsylvania","19143","East","Office Supplies","Appliances","195.104","4","0.2","21.9492"
"7425","4/11/2014","4/15/2014","Standard Class","BS-11755","Bruce Stewart","Consumer","United States","Philadelphia","Pennsylvania","19143","East","Furniture","Furnishings","36.672","3","0.2","6.4176"
"7426","6/26/2013","6/28/2013","Second Class","LC-17140","Logan Currie","Consumer","United States","Houston","Texas","77070","Central","Furniture","Chairs","85.246","2","0.3","-6.089"
"7427","6/26/2013","6/28/2013","Second Class","LC-17140","Logan Currie","Consumer","United States","Houston","Texas","77070","Central","Furniture","Furnishings","32.712","2","0.6","-26.1696"
"7428","3/17/2011","3/21/2011","Standard Class","MH-17440","Mark Haberlin","Corporate","United States","Jackson","Mississippi","39212","South","Office Supplies","Binders","11.43","3","0","5.3721"
"7429","3/17/2011","3/21/2011","Standard Class","MH-17440","Mark Haberlin","Corporate","United States","Jackson","Mississippi","39212","South","Office Supplies","Binders","30.44","2","0","14.9156"
"7430","3/17/2011","3/21/2011","Standard Class","MH-17440","Mark Haberlin","Corporate","United States","Jackson","Mississippi","39212","South","Office Supplies","Paper","12.96","2","0","6.3504"
"7431","3/17/2011","3/21/2011","Standard Class","MH-17440","Mark Haberlin","Corporate","United States","Jackson","Mississippi","39212","South","Office Supplies","Paper","16","4","0","7.68"
"7432","3/17/2011","3/21/2011","Standard Class","MH-17440","Mark Haberlin","Corporate","United States","Jackson","Mississippi","39212","South","Office Supplies","Appliances","32.67","3","0","8.4942"
"7433","8/9/2011","8/13/2011","Standard Class","RD-19720","Roger Demir","Consumer","United States","Phoenix","Arizona","85023","West","Office Supplies","Fasteners","4.464","3","0.2","-0.9486"
"7434","8/9/2011","8/13/2011","Standard Class","RD-19720","Roger Demir","Consumer","United States","Phoenix","Arizona","85023","West","Office Supplies","Binders","9.345","5","0.7","-6.5415"
"7435","7/26/2012","7/31/2012","Standard Class","BP-11095","Bart Pistole","Corporate","United States","Oxnard","California","93030","West","Office Supplies","Binders","9.144","3","0.2","3.0861"
"7436","7/26/2012","7/31/2012","Standard Class","BP-11095","Bart Pistole","Corporate","United States","Oxnard","California","93030","West","Office Supplies","Binders","23.136","6","0.2","8.3868"
"7437","7/26/2012","7/31/2012","Standard Class","BP-11095","Bart Pistole","Corporate","United States","Oxnard","California","93030","West","Office Supplies","Art","99.2","5","0","25.792"
"7438","2/16/2011","2/20/2011","Standard Class","BF-11020","Barry Französisch","Corporate","United States","Seattle","Washington","98105","West","Office Supplies","Binders","21.36","5","0.2","7.209"
"7439","3/24/2012","3/27/2012","Second Class","CP-12085","Cathy Prescott","Corporate","United States","Covington","Washington","98042","West","Furniture","Furnishings","46.9","5","0","13.132"
"7440","9/3/2014","9/7/2014","Standard Class","JL-15235","Janet Lee","Consumer","United States","Los Angeles","California","90049","West","Office Supplies","Binders","18.72","5","0.2","6.552"
"7441","9/3/2014","9/7/2014","Standard Class","JL-15235","Janet Lee","Consumer","United States","Los Angeles","California","90049","West","Furniture","Tables","236.528","2","0.2","-2.9566"
"7442","11/16/2012","11/18/2012","First Class","JG-15805","John Grady","Corporate","United States","San Diego","California","92105","West","Office Supplies","Labels","18.9","3","0","8.694"
"7443","12/9/2011","12/11/2011","First Class","VP-21760","Victoria Pisteka","Corporate","United States","Brownsville","Texas","78521","Central","Office Supplies","Paper","10.688","2","0.2","3.7408"
"7444","12/9/2011","12/11/2011","First Class","VP-21760","Victoria Pisteka","Corporate","United States","Brownsville","Texas","78521","Central","Office Supplies","Storage","237.096","3","0.2","20.7459"
"7445","2/4/2014","2/8/2014","Second Class","RD-19810","Ross DeVincentis","Home Office","United States","Chicago","Illinois","60610","Central","Office Supplies","Paper","5.184","1","0.2","1.8144"
"7446","2/4/2014","2/8/2014","Second Class","RD-19810","Ross DeVincentis","Home Office","United States","Chicago","Illinois","60610","Central","Office Supplies","Paper","65.584","2","0.2","23.7742"
"7447","2/4/2014","2/8/2014","Second Class","RD-19810","Ross DeVincentis","Home Office","United States","Chicago","Illinois","60610","Central","Furniture","Furnishings","22.2","1","0.6","-26.085"
"7448","2/4/2014","2/8/2014","Second Class","RD-19810","Ross DeVincentis","Home Office","United States","Chicago","Illinois","60610","Central","Office Supplies","Paper","419.4","5","0.2","146.79"
"7449","11/12/2014","11/15/2014","First Class","MH-18025","Michelle Huthwaite","Consumer","United States","Knoxville","Tennessee","37918","South","Furniture","Furnishings","88.92","5","0.2","14.4495"
"7450","9/18/2014","9/23/2014","Second Class","SJ-20125","Sanjit Jacobs","Home Office","United States","Houston","Texas","77036","Central","Office Supplies","Art","9.912","3","0.2","3.2214"
"7451","9/18/2014","9/23/2014","Second Class","SJ-20125","Sanjit Jacobs","Home Office","United States","Houston","Texas","77036","Central","Furniture","Chairs","318.43","5","0.3","-77.333"
"7452","9/18/2014","9/23/2014","Second Class","SJ-20125","Sanjit Jacobs","Home Office","United States","Houston","Texas","77036","Central","Office Supplies","Binders","5.8","5","0.8","-10.15"
"7453","9/18/2014","9/23/2014","Second Class","SJ-20125","Sanjit Jacobs","Home Office","United States","Houston","Texas","77036","Central","Technology","Phones","1415.76","6","0.2","88.485"
"7454","6/26/2014","7/2/2014","Standard Class","FM-14380","Fred McMath","Consumer","United States","Bolingbrook","Illinois","60440","Central","Technology","Phones","148.48","2","0.2","16.704"
"7455","7/31/2013","8/5/2013","Standard Class","KH-16360","Katherine Hughes","Consumer","United States","Chicago","Illinois","60623","Central","Office Supplies","Labels","9.248","4","0.2","3.1212"
"7456","7/31/2013","8/5/2013","Standard Class","KH-16360","Katherine Hughes","Consumer","United States","Chicago","Illinois","60623","Central","Office Supplies","Storage","1036.624","2","0.2","51.8312"
"7457","4/16/2012","4/18/2012","First Class","LL-16840","Lauren Leatherbury","Consumer","United States","Waynesboro","Virginia","22980","South","Technology","Phones","569.64","2","0","148.1064"
"7458","4/16/2012","4/18/2012","First Class","LL-16840","Lauren Leatherbury","Consumer","United States","Waynesboro","Virginia","22980","South","Office Supplies","Binders","9.14","1","0","4.57"
"7459","4/16/2012","4/18/2012","First Class","LL-16840","Lauren Leatherbury","Consumer","United States","Waynesboro","Virginia","22980","South","Furniture","Furnishings","1196.86","7","0","119.686"
"7460","4/16/2012","4/18/2012","First Class","LL-16840","Lauren Leatherbury","Consumer","United States","Waynesboro","Virginia","22980","South","Furniture","Bookcases","523.26","9","0","125.5824"
"7461","4/11/2012","4/14/2012","Second Class","AR-10540","Andy Reiter","Consumer","United States","Los Angeles","California","90004","West","Technology","Copiers","639.968","4","0.2","215.9892"
"7462","4/11/2012","4/14/2012","Second Class","AR-10540","Andy Reiter","Consumer","United States","Los Angeles","California","90004","West","Office Supplies","Paper","52.76","2","0","24.2696"
"7463","2/27/2012","3/1/2012","Second Class","NP-18670","Nora Paige","Consumer","United States","Seattle","Washington","98105","West","Technology","Accessories","538.92","9","0","80.838"
"7464","9/9/2013","9/16/2013","Standard Class","LP-17095","Liz Preis","Consumer","United States","Visalia","California","93277","West","Office Supplies","Art","14.88","2","0","3.72"
"7465","9/9/2013","9/16/2013","Standard Class","LP-17095","Liz Preis","Consumer","United States","Visalia","California","93277","West","Office Supplies","Paper","34.24","8","0","15.408"
"7466","9/9/2013","9/16/2013","Standard Class","LP-17095","Liz Preis","Consumer","United States","Visalia","California","93277","West","Office Supplies","Storage","261.74","2","0","65.435"
"7467","5/20/2013","5/24/2013","Standard Class","AH-10690","Anna Häberlin","Corporate","United States","Los Angeles","California","90008","West","Office Supplies","Appliances","87.84","8","0","23.7168"
"7468","11/12/2014","11/16/2014","Second Class","TB-21190","Thomas Brumley","Home Office","United States","Los Angeles","California","90045","West","Furniture","Furnishings","34.92","4","0","11.8728"
"7469","9/15/2011","9/20/2011","Standard Class","AA-10315","Alex Avila","Consumer","United States","New York City","New York","10011","East","Office Supplies","Paper","14.94","3","0","7.0218"
"7470","9/15/2011","9/20/2011","Standard Class","AA-10315","Alex Avila","Consumer","United States","New York City","New York","10011","East","Furniture","Furnishings","14.56","2","0","6.2608"
"7471","9/15/2012","9/20/2012","Standard Class","AC-10615","Ann Chong","Corporate","United States","Philadelphia","Pennsylvania","19143","East","Office Supplies","Binders","3.576","4","0.7","-2.8608"
"7472","9/15/2012","9/20/2012","Standard Class","AC-10615","Ann Chong","Corporate","United States","Philadelphia","Pennsylvania","19143","East","Office Supplies","Storage","147.184","2","0.2","-29.4368"
"7473","7/2/2013","7/4/2013","First Class","EM-14140","Eugene Moren","Home Office","United States","Lehi","Utah","84043","West","Technology","Copiers","1499.95","5","0","449.985"
"7474","4/11/2013","4/16/2013","Standard Class","QJ-19255","Quincy Jones","Corporate","United States","Chicago","Illinois","60653","Central","Office Supplies","Art","13.568","4","0.2","3.2224"
"7475","1/7/2011","1/11/2011","Standard Class","ME-17320","Maria Etezadi","Home Office","United States","Henderson","Kentucky","42420","South","Furniture","Chairs","2573.82","9","0","746.4078"
"7476","1/7/2011","1/11/2011","Standard Class","ME-17320","Maria Etezadi","Home Office","United States","Henderson","Kentucky","42420","South","Office Supplies","Binders","609.98","2","0","274.491"
"7477","1/7/2011","1/11/2011","Standard Class","ME-17320","Maria Etezadi","Home Office","United States","Henderson","Kentucky","42420","South","Office Supplies","Art","5.48","2","0","1.4796"
"7478","1/7/2011","1/11/2011","Standard Class","ME-17320","Maria Etezadi","Home Office","United States","Henderson","Kentucky","42420","South","Technology","Phones","391.98","2","0","113.6742"
"7479","1/7/2011","1/11/2011","Standard Class","ME-17320","Maria Etezadi","Home Office","United States","Henderson","Kentucky","42420","South","Technology","Phones","755.96","4","0","204.1092"
"7480","1/7/2011","1/11/2011","Standard Class","ME-17320","Maria Etezadi","Home Office","United States","Henderson","Kentucky","42420","South","Office Supplies","Fasteners","31.12","4","0","0.3112"
"7481","1/7/2011","1/11/2011","Standard Class","ME-17320","Maria Etezadi","Home Office","United States","Henderson","Kentucky","42420","South","Office Supplies","Paper","6.54","1","0","3.0084"
"7482","9/2/2013","9/4/2013","Second Class","LB-16795","Laurel Beltran","Home Office","United States","Huntington Beach","California","92646","West","Office Supplies","Envelopes","12.78","1","0","5.751"
"7483","9/23/2011","9/30/2011","Standard Class","JP-16135","Julie Prescott","Home Office","United States","New York City","New York","10011","East","Office Supplies","Binders","18.464","4","0.2","6.924"
"7484","12/15/2011","12/17/2011","Second Class","EB-13705","Ed Braxton","Corporate","United States","Philadelphia","Pennsylvania","19140","East","Furniture","Chairs","445.802","7","0.3","-108.2662"
"7485","12/29/2014","1/3/2015","Standard Class","CS-12400","Christopher Schild","Home Office","United States","Fargo","North Dakota","58103","Central","Office Supplies","Art","2.48","1","0","0.868"
"7486","12/29/2014","1/3/2015","Standard Class","CS-12400","Christopher Schild","Home Office","United States","Fargo","North Dakota","58103","Central","Office Supplies","Binders","25.9","5","0","12.691"
"7487","12/19/2012","12/24/2012","Second Class","PM-19135","Peter McVee","Home Office","United States","Dover","New Hampshire","3820","East","Office Supplies","Paper","29.9","5","0","14.651"
"7488","12/19/2012","12/24/2012","Second Class","PM-19135","Peter McVee","Home Office","United States","Dover","New Hampshire","3820","East","Technology","Accessories","2249.91","9","0","517.4793"
"7489","12/19/2012","12/24/2012","Second Class","PM-19135","Peter McVee","Home Office","United States","Dover","New Hampshire","3820","East","Furniture","Tables","1053.164","4","0.3","-105.3164"
"7490","11/6/2014","11/10/2014","Standard Class","AA-10645","Anna Andreadi","Consumer","United States","San Diego","California","92105","West","Office Supplies","Paper","12.96","2","0","6.2208"
"7491","9/10/2012","9/16/2012","Standard Class","FA-14230","Frank Atkinson","Corporate","United States","Los Angeles","California","90032","West","Furniture","Furnishings","106.68","6","0","33.0708"
"7492","11/17/2014","11/17/2014","Same Day","CM-12190","Charlotte Melton","Consumer","United States","Utica","New York","13501","East","Technology","Phones","119.94","6","0","5.997"
"7493","9/12/2014","9/17/2014","Standard Class","CC-12475","Cindy Chapman","Consumer","United States","Houston","Texas","77070","Central","Office Supplies","Paper","10.272","3","0.2","3.21"
"7494","9/12/2014","9/17/2014","Standard Class","CC-12475","Cindy Chapman","Consumer","United States","Houston","Texas","77070","Central","Furniture","Tables","512.19","5","0.3","-65.853"
"7495","9/12/2014","9/17/2014","Standard Class","CC-12475","Cindy Chapman","Consumer","United States","Houston","Texas","77070","Central","Office Supplies","Appliances","1.556","2","0.8","-4.2012"
"7496","7/15/2014","7/19/2014","Standard Class","TC-21295","Toby Carlisle","Consumer","United States","Westminster","California","92683","West","Office Supplies","Binders","4.448","2","0.2","1.4456"
"7497","7/15/2014","7/19/2014","Standard Class","TC-21295","Toby Carlisle","Consumer","United States","Westminster","California","92683","West","Furniture","Furnishings","276.69","3","0","49.8042"
"7498","7/15/2014","7/19/2014","Standard Class","TC-21295","Toby Carlisle","Consumer","United States","Westminster","California","92683","West","Office Supplies","Fasteners","4.96","4","0","2.3312"
"7499","7/15/2014","7/19/2014","Standard Class","TC-21295","Toby Carlisle","Consumer","United States","Westminster","California","92683","West","Office Supplies","Art","71.92","4","0","20.8568"
"7500","7/15/2014","7/19/2014","Standard Class","TC-21295","Toby Carlisle","Consumer","United States","Westminster","California","92683","West","Furniture","Furnishings","18.84","3","0","7.9128"
"7501","7/15/2014","7/19/2014","Standard Class","TC-21295","Toby Carlisle","Consumer","United States","Westminster","California","92683","West","Technology","Accessories","140.97","3","0","19.7358"
"7502","7/15/2014","7/19/2014","Standard Class","TC-21295","Toby Carlisle","Consumer","United States","Westminster","California","92683","West","Technology","Phones","470.376","3","0.2","52.9173"
"7503","3/31/2014","3/31/2014","Same Day","TB-21400","Tom Boeckenhauer","Consumer","United States","Los Angeles","California","90036","West","Office Supplies","Art","6.08","2","0","2.0672"
"7504","3/31/2014","3/31/2014","Same Day","TB-21400","Tom Boeckenhauer","Consumer","United States","Los Angeles","California","90036","West","Technology","Phones","164.792","1","0.2","18.5391"
"7505","1/31/2013","2/4/2013","Second Class","JK-15325","Jason Klamczynski","Corporate","United States","Atlantic City","New Jersey","8401","East","Office Supplies","Envelopes","23.36","2","0","11.68"
"7506","6/9/2014","6/14/2014","Standard Class","BW-11200","Ben Wallace","Consumer","United States","Skokie","Illinois","60076","Central","Office Supplies","Binders","12.176","4","0.8","-18.8728"
"7507","11/2/2011","11/6/2011","Standard Class","SH-20395","Shahid Hopkins","Consumer","United States","San Francisco","California","94122","West","Technology","Phones","46.384","2","0.2","5.2182"
"7508","11/2/2011","11/6/2011","Standard Class","SH-20395","Shahid Hopkins","Consumer","United States","San Francisco","California","94122","West","Office Supplies","Storage","362.92","2","0","105.2468"
"7509","7/15/2014","7/19/2014","Standard Class","JL-15835","John Lee","Consumer","United States","Columbus","Ohio","43229","East","Office Supplies","Paper","9.248","2","0.2","3.3524"
"7510","7/15/2014","7/19/2014","Standard Class","JL-15835","John Lee","Consumer","United States","Columbus","Ohio","43229","East","Technology","Phones","1889.946","9","0.4","-377.9892"
"7511","7/15/2014","7/19/2014","Standard Class","JL-15835","John Lee","Consumer","United States","Columbus","Ohio","43229","East","Office Supplies","Storage","62.04","5","0.2","4.653"
"7512","7/15/2014","7/19/2014","Standard Class","JL-15835","John Lee","Consumer","United States","Columbus","Ohio","43229","East","Furniture","Furnishings","396.92","5","0.2","148.845"
"7513","7/15/2014","7/19/2014","Standard Class","JL-15835","John Lee","Consumer","United States","Columbus","Ohio","43229","East","Office Supplies","Storage","239.456","7","0.2","17.9592"
"7514","7/15/2014","7/19/2014","Standard Class","JL-15835","John Lee","Consumer","United States","Columbus","Ohio","43229","East","Office Supplies","Art","13.12","5","0.2","2.132"
"7515","12/10/2014","12/13/2014","Second Class","JL-15835","John Lee","Consumer","United States","Richmond","Kentucky","40475","South","Office Supplies","Binders","29.36","2","0","13.5056"
"7516","12/10/2014","12/13/2014","Second Class","JL-15835","John Lee","Consumer","United States","Richmond","Kentucky","40475","South","Office Supplies","Appliances","214.9","5","0","62.321"
"7517","12/10/2014","12/13/2014","Second Class","JL-15835","John Lee","Consumer","United States","Richmond","Kentucky","40475","South","Office Supplies","Binders","15.92","4","0","7.4824"
"7518","12/10/2014","12/13/2014","Second Class","JL-15835","John Lee","Consumer","United States","Richmond","Kentucky","40475","South","Technology","Accessories","146.45","5","0","48.3285"
"7519","12/10/2014","12/13/2014","Second Class","JL-15835","John Lee","Consumer","United States","Richmond","Kentucky","40475","South","Office Supplies","Storage","15.14","1","0","0.6056"
"7520","12/10/2014","12/13/2014","Second Class","JL-15835","John Lee","Consumer","United States","Richmond","Kentucky","40475","South","Office Supplies","Labels","5.76","2","0","2.6496"
"7521","12/10/2014","12/13/2014","Second Class","JL-15835","John Lee","Consumer","United States","Richmond","Kentucky","40475","South","Technology","Copiers","1399.98","2","0","629.991"
"7522","9/6/2013","9/12/2013","Standard Class","MD-17350","Maribeth Dona","Consumer","United States","Lancaster","Ohio","43130","East","Office Supplies","Binders","8.952","2","0.7","-7.46"
"7523","9/6/2013","9/12/2013","Standard Class","MD-17350","Maribeth Dona","Consumer","United States","Lancaster","Ohio","43130","East","Office Supplies","Binders","8.856","6","0.7","-6.4944"
"7524","9/6/2013","9/12/2013","Standard Class","MD-17350","Maribeth Dona","Consumer","United States","Lancaster","Ohio","43130","East","Furniture","Chairs","85.246","2","0.3","-1.2178"
"7525","9/10/2011","9/16/2011","Standard Class","CL-12565","Clay Ludtke","Consumer","United States","Gresham","Oregon","97030","West","Office Supplies","Envelopes","21.728","7","0.2","7.6048"
"7526","9/10/2011","9/16/2011","Standard Class","CL-12565","Clay Ludtke","Consumer","United States","Gresham","Oregon","97030","West","Furniture","Chairs","1487.04","5","0.2","148.704"
"7527","9/27/2014","9/27/2014","Same Day","RA-19885","Ruben Ausman","Corporate","United States","San Francisco","California","94109","West","Office Supplies","Envelopes","71.88","6","0","33.0648"
"7528","9/27/2014","9/27/2014","Same Day","RA-19885","Ruben Ausman","Corporate","United States","San Francisco","California","94109","West","Furniture","Furnishings","9.24","3","0","2.9568"
"7529","9/27/2014","9/27/2014","Same Day","RA-19885","Ruben Ausman","Corporate","United States","San Francisco","California","94109","West","Office Supplies","Paper","35.88","6","0","16.146"
"7530","9/27/2014","9/27/2014","Same Day","RA-19885","Ruben Ausman","Corporate","United States","San Francisco","California","94109","West","Office Supplies","Binders","17.04","3","0.2","5.538"
"7531","9/27/2014","9/27/2014","Same Day","RA-19885","Ruben Ausman","Corporate","United States","San Francisco","California","94109","West","Office Supplies","Binders","931.176","3","0.2","314.2719"
"7532","6/18/2013","6/20/2013","First Class","LC-16885","Lena Creighton","Consumer","United States","Longmont","Colorado","80501","West","Furniture","Furnishings","266.352","3","0.2","-13.3176"
"7533","6/18/2013","6/20/2013","First Class","LC-16885","Lena Creighton","Consumer","United States","Longmont","Colorado","80501","West","Furniture","Chairs","483.136","4","0.2","54.3528"
"7534","2/26/2014","3/2/2014","Standard Class","SW-20245","Scot Wooten","Consumer","United States","Greenville","North Carolina","27834","South","Furniture","Chairs","196.784","2","0.2","-22.1382"
"7535","2/26/2014","3/2/2014","Standard Class","SW-20245","Scot Wooten","Consumer","United States","Greenville","North Carolina","27834","South","Furniture","Bookcases","231.92","5","0.2","5.798"
"7536","4/1/2014","4/8/2014","Standard Class","HG-14965","Henry Goldwyn","Corporate","United States","Los Angeles","California","90004","West","Office Supplies","Supplies","29.7","3","0","8.019"
"7537","12/4/2014","12/9/2014","Standard Class","MV-17485","Mark Van Huff","Consumer","United States","Houston","Texas","77041","Central","Furniture","Furnishings","13.592","2","0.6","-14.2716"
"7538","2/19/2013","2/22/2013","Second Class","GT-14710","Greg Tran","Consumer","United States","San Francisco","California","94109","West","Office Supplies","Paper","70.88","2","0","33.3136"
"7539","12/3/2014","12/7/2014","Standard Class","BS-11380","Bill Stewart","Corporate","United States","Denver","Colorado","80219","West","Office Supplies","Storage","114.288","1","0.2","12.8574"
"7540","12/3/2014","12/7/2014","Standard Class","BS-11380","Bill Stewart","Corporate","United States","Denver","Colorado","80219","West","Office Supplies","Binders","36.624","8","0.7","-24.416"
"7541","12/3/2014","12/7/2014","Standard Class","BS-11380","Bill Stewart","Corporate","United States","Denver","Colorado","80219","West","Furniture","Bookcases","242.352","8","0.7","-363.528"
"7542","12/3/2014","12/7/2014","Standard Class","BS-11380","Bill Stewart","Corporate","United States","Denver","Colorado","80219","West","Technology","Phones","49.616","2","0.2","4.9616"
"7543","12/3/2014","12/7/2014","Standard Class","BS-11380","Bill Stewart","Corporate","United States","Denver","Colorado","80219","West","Furniture","Furnishings","508.704","6","0.2","0"
"7544","12/3/2014","12/7/2014","Standard Class","BS-11380","Bill Stewart","Corporate","United States","Denver","Colorado","80219","West","Technology","Phones","57.36","6","0.2","-14.34"
"7545","12/3/2014","12/7/2014","Standard Class","BS-11380","Bill Stewart","Corporate","United States","Denver","Colorado","80219","West","Furniture","Chairs","906.68","5","0.2","68.001"
"7546","10/10/2011","10/15/2011","Standard Class","CM-12715","Craig Molinari","Corporate","United States","Huntsville","Texas","77340","Central","Technology","Phones","719.952","6","0.2","71.9952"
"7547","10/10/2011","10/15/2011","Standard Class","CM-12715","Craig Molinari","Corporate","United States","Huntsville","Texas","77340","Central","Technology","Phones","755.944","7","0.2","66.1451"
"7548","10/10/2011","10/15/2011","Standard Class","CM-12715","Craig Molinari","Corporate","United States","Huntsville","Texas","77340","Central","Office Supplies","Binders","11.98","5","0.8","-19.168"
"7549","10/10/2011","10/15/2011","Standard Class","CM-12715","Craig Molinari","Corporate","United States","Huntsville","Texas","77340","Central","Office Supplies","Binders","0.898","1","0.8","-1.5715"
"7550","9/6/2013","9/8/2013","First Class","EM-13825","Elizabeth Moffitt","Corporate","United States","Houston","Texas","77036","Central","Furniture","Furnishings","21.204","3","0.6","-11.6622"
"7551","11/20/2011","11/25/2011","Standard Class","KH-16330","Katharine Harms","Corporate","United States","New York City","New York","10024","East","Office Supplies","Envelopes","34.74","3","0","17.37"
"7552","11/20/2011","11/25/2011","Standard Class","KH-16330","Katharine Harms","Corporate","United States","New York City","New York","10024","East","Technology","Phones","833.94","6","0","216.8244"
"7553","11/20/2011","11/25/2011","Standard Class","KH-16330","Katharine Harms","Corporate","United States","New York City","New York","10024","East","Office Supplies","Binders","12.96","3","0.2","4.536"
"7554","11/20/2011","11/25/2011","Standard Class","KH-16330","Katharine Harms","Corporate","United States","New York City","New York","10024","East","Office Supplies","Paper","25.92","4","0","12.4416"
"7555","5/10/2011","5/14/2011","Second Class","AF-10885","Art Foster","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Furniture","Bookcases","349.965","7","0.5","-216.9783"
"7556","5/10/2011","5/14/2011","Second Class","AF-10885","Art Foster","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Office Supplies","Art","22.32","5","0.2","5.301"
"7557","11/28/2014","12/3/2014","Standard Class","JR-16210","Justin Ritter","Corporate","United States","Columbus","Indiana","47201","Central","Office Supplies","Paper","158.28","6","0","72.8088"
"7558","11/28/2014","12/3/2014","Standard Class","JR-16210","Justin Ritter","Corporate","United States","Columbus","Indiana","47201","Central","Office Supplies","Binders","497.94","3","0","224.073"
"7559","11/1/2011","11/5/2011","Standard Class","DL-12925","Daniel Lacy","Consumer","United States","Long Beach","New York","11561","East","Office Supplies","Appliances","533.94","3","0","154.8426"
"7560","11/1/2011","11/5/2011","Standard Class","DL-12925","Daniel Lacy","Consumer","United States","Long Beach","New York","11561","East","Office Supplies","Paper","167.94","3","0","82.2906"
"7561","11/1/2011","11/5/2011","Standard Class","DL-12925","Daniel Lacy","Consumer","United States","Long Beach","New York","11561","East","Furniture","Furnishings","31.68","6","0","9.8208"
"7562","12/31/2013","1/2/2014","First Class","BD-11605","Brian Dahlen","Consumer","United States","Lancaster","Pennsylvania","17602","East","Furniture","Chairs","170.786","1","0.3","0"
"7563","9/4/2013","9/8/2013","Standard Class","RB-19570","Rob Beeghly","Consumer","United States","Chicago","Illinois","60610","Central","Furniture","Bookcases","198.744","4","0.3","0"
"7564","10/6/2014","10/8/2014","First Class","RB-19795","Ross Baird","Home Office","United States","Denver","Colorado","80219","West","Technology","Accessories","63.824","2","0.2","13.5626"
"7565","1/30/2013","2/1/2013","Second Class","TB-21250","Tim Brockman","Consumer","United States","Seattle","Washington","98103","West","Furniture","Chairs","435.168","4","0.2","-59.8356"
"7566","1/30/2013","2/1/2013","Second Class","TB-21250","Tim Brockman","Consumer","United States","Seattle","Washington","98103","West","Furniture","Bookcases","48.58","1","0","7.7728"
"7567","4/22/2014","4/24/2014","First Class","KN-16390","Katherine Nockton","Corporate","United States","Houston","Texas","77070","Central","Technology","Accessories","47.976","3","0.2","8.3958"
"7568","4/22/2014","4/24/2014","First Class","KN-16390","Katherine Nockton","Corporate","United States","Houston","Texas","77070","Central","Office Supplies","Paper","20.736","4","0.2","7.2576"
"7569","12/5/2011","12/10/2011","Standard Class","RL-19615","Rob Lucas","Consumer","United States","Los Angeles","California","90045","West","Office Supplies","Art","26.46","9","0","11.907"
"7570","12/5/2011","12/10/2011","Standard Class","RL-19615","Rob Lucas","Consumer","United States","Los Angeles","California","90045","West","Office Supplies","Paper","49.12","4","0","23.0864"
